Name,RA,Dec,Con,OT,Mag,Diam,Other
VV 776,61.711200,-27.824450,ERI,PG,15.24,0.012,
VV 777,61.043550,22.129600,TAU,PG,15.70,0.007,
VV 778,262.252100,6.327200,OPH,PG,15.20,0.035,
VV 779,19.711850,-16.803450,CET,PG,14.00,0.017,
VV 78,58.942100,-42.368050,ERI,PG,11.89,0.008,
VV 780,224.429600,-43.130300,LUP,PG,17.00,0.025,
VV 781,20.148300,-17.392250,CET,PG,14.37,0.008,
VV 782,211.218950,10.805000,BOO,PG,15.30,0.012,
VV 783,21.331700,34.024700,AND,PG,13.42,0.062,4Zw045;Arp 158
VV 784,9.423700,-33.716700,SCL,PG,15.18,0.028,
VV 785,100.777500,-74.237800,VOL,PG,13.96,nan,
VV 786,228.984600,43.166700,BOO,PG,16.00,0.040,2Zw073
VV 787,47.828300,1.315800,CET,PG,15.00,0.013,1Zw011;Arp 147
VV 788,187.985400,66.411400,DRA,PG,15.82,0.010,7Zw466
VV 789,193.274600,36.826100,CVN,PG,14.80,0.013,
VV 79,129.600000,25.754700,CNC,PG,13.99,0.055,Arp 243
VV 790,1.685400,-6.636100,CET,PG,14.66,0.018,Arp 146
VV 790a,25.985800,17.061900,PSC,PG,14.85,0.010,3Zw033
VV 790b,75.431700,3.575600,ORI,PG,15.50,0.007,2Zw028
VV 791,252.011200,26.209400,HER,PG,14.90,0.028,VV 846
VV 791A,9.341200,-19.936700,CET,PG,12.90,0.052,
VV 792,209.429200,57.006700,UMA,PG,15.00,0.048,
VV 793,60.665000,78.278900,CAM,PG,14.70,0.052,7Zw010
VV 794,160.691200,34.459400,LMI,PG,13.73,0.117,
VV 795,170.061300,2.525600,LEO,PG,13.80,0.058,
VV 796,153.676200,-28.872200,ANT,PG,12.13,0.125,
VV 797,194.757500,34.861100,CVN,PG,12.90,0.100,1Zw049;Arp 266;IC 3961
VV 798,131.984600,73.537800,CAM,PG,14.00,nan,
VV 799,206.441700,22.091400,BOO,PG,15.00,0.040,
VV 8,179.029600,-19.896900,CRT,PG,12.08,0.130,Arp 289
VV 80,2.192900,15.815600,PEG,PG,12.71,0.065,Arp 235;MCG+02-01-021
VV 800,325.913700,-25.351400,PSA,PG,14.00,0.043,
VV 801,162.625000,19.643900,LEO,PG,14.92,0.030,
VV 802,200.023150,-17.119900,VIR,PG,15.00,0.008,
VV 803,223.550000,30.209400,BOO,PG,14.92,0.022,
VV 804,159.181300,31.546900,LMI,PG,15.21,0.050,Arp 267
VV 805,255.815400,31.458100,HER,PG,15.41,0.018,
VV 806,0.790000,21.960300,PEG,PG,14.38,0.025,4Zw001
VV 807,247.470000,24.443900,HER,PG,15.30,0.010,
VV 808,144.479600,17.015600,LEO,PG,14.90,0.028,NGC 2934
VV 809,66.095800,-0.742500,ERI,PG,14.58,0.021,2Zw010
VV 81,12.763350,-7.058900,CET,PG,12.80,0.013,Arp 140
VV 810,128.636450,1.668450,HYA,PG,14.70,0.009,
VV 811,248.934600,27.487200,HER,PG,15.30,0.013,
VV 812,330.172500,10.552500,PEG,PG,14.48,0.028,
VV 813,145.875000,16.941700,LEO,PG,nan,nan,
VV 814,182.724600,39.752650,CVN,PG,15.00,0.010,
VV 815,223.151700,-3.553100,LIB,PG,13.50,0.072,
VV 816,237.880000,52.094400,DRA,PG,16.00,0.020,
VV 817,37.896700,-13.424400,CET,PG,16.00,0.020,
VV 818,272.764400,49.910450,HER,PG,15.14,0.012,
VV 819,5.154200,34.360000,AND,PG,16.20,nan,4Zw014
VV 82,144.825650,32.308350,LEO,PG,14.73,0.012,Arp 63
VV 820,252.925000,-2.616700,OPH,PG,13.98,0.035,
VV 821,200.147100,34.139400,CVN,PG,14.40,0.037,1Zw056;Arp 193
VV 822,73.350400,-4.794400,ERI,PG,16.00,0.025,Arp 180
VV 823,231.529350,41.673350,BOO,PG,13.60,0.008,1Zw112;Arp 90
VV 824,23.575800,-29.417200,SCL,PG,10.74,0.138,
VV 825,53.401700,-36.140300,FOR,PG,10.32,0.280,
VV 826,71.425400,-59.249200,DOR,PG,10.28,0.165,
VV 827,19.533950,-44.464200,PHE,PG,15.70,0.005,
VV 828,203.678300,51.608300,CVN,PG,13.90,0.043,1Zw064
VV 829,258.885000,49.111400,HER,PG,16.00,0.013,
VV 83,144.855650,32.363750,LEO,PG,14.00,0.008,3Zw060;Arp 129
VV 830,10.690000,-23.560800,CET,PG,14.39,0.025,
VV 831,201.713800,26.591100,COM,PG,15.60,0.020,
VV 832,338.319200,-27.246100,PSA,PG,13.49,0.043,
VV 833,47.516700,31.923300,PER,PG,16.00,0.028,
VV 834,154.679150,46.048200,UMA,PG,17.00,0.005,
VV 835,181.716000,-31.947900,HYA,PG,14.61,0.003,
VV 836,226.363300,23.688900,BOO,PG,15.29,0.025,
VV 837,6.498300,-2.933300,PSC,PG,17.00,0.020,
VV 838,240.128350,30.381100,CRB,PG,15.20,0.008,
VV 839,218.062900,26.326700,BOO,PG,15.70,0.018,
VV 84,344.477500,26.150250,PEG,PG,15.14,0.033,
VV 840,223.948300,24.593050,BOO,PG,16.00,0.005,Arp 177
VV 841,196.658700,28.848300,COM,PG,15.14,0.025,
VV 842,221.365850,31.433050,BOO,PG,15.30,0.011,
VV 843,122.862500,29.481950,CNC,PG,15.40,0.003,
VV 844,189.834550,-3.808350,VIR,PG,17.00,0.007,
VV 845,158.370800,56.275000,UMA,PG,15.60,0.010,
VV 847,230.757500,-1.348300,SER,PG,14.20,0.055,
VV 848,83.221700,-7.775800,ORI,PG,17.00,0.028,
VV 849,137.197900,37.500600,LYN,PG,15.20,0.030,
VV 85,43.608150,41.592650,PER,PG,13.50,0.028,
VV 850,2.777500,-12.107200,CET,PG,14.03,0.055,
VV 851,206.175400,55.886900,UMA,PG,15.07,0.028,1Zw071
VV 852,253.790000,26.662800,HER,PG,14.52,0.028,
VV 853,0.131250,26.314850,PEG,PG,14.70,0.020,
VV 854,0.177950,28.393450,PEG,PG,14.68,0.039,
VV 855,0.319350,13.140850,PEG,PG,14.06,0.136,
VV 856,0.379200,-40.820000,PHE,PG,14.50,0.015,
VV 857,0.446200,-4.344750,PSC,PG,15.50,0.015,
VV 858,0.515800,-33.467200,SCL,PG,14.67,0.033,
VV 859,1.003750,-11.177100,CET,PG,14.50,0.003,
VV 86,241.304800,20.542800,HER,PG,13.44,0.004,Arp 209
VV 860,1.590650,17.432350,PEG,PG,16.00,0.008,
VV 861,1.709600,19.321100,PEG,PG,15.12,nan,
VV 862,1.718950,8.350700,PSC,PG,16.00,0.010,Arp 246
VV 863,1.934600,-11.843900,CET,PG,15.00,0.030,
VV 864,1.961700,35.966400,AND,PG,15.34,0.022,
VV 865,2.144200,-33.855600,SCL,PG,13.30,0.060,
VV 866,2.254200,27.784200,PEG,PG,14.50,0.033,
VV 867,2.629200,10.975000,PSC,PG,15.60,nan,3Zw002
VV 868,2.674200,35.849200,AND,PG,15.50,0.018,
VV 869,3.362100,17.486400,PEG,PG,14.04,0.025,
VV 87,171.383300,38.061100,UMA,PG,14.57,0.028,
VV 870,3.779600,-29.211100,SCL,PG,15.00,0.037,
VV 871,3.820800,-7.540000,CET,PG,15.50,0.020,
VV 872,4.395800,-4.627800,PSC,PG,14.50,0.020,
VV 873,4.579600,38.229700,AND,PG,15.80,0.015,4Zw011
VV 874,4.691200,-3.408300,PSC,PG,15.00,0.025,
VV 875,4.770400,-22.936400,CET,PG,14.18,0.030,
VV 876,4.834350,-26.701550,SCL,PG,15.00,0.019,
VV 877,4.994800,19.993350,PSC,PG,15.36,0.027,
VV 878,5.110000,0.830100,PSC,PG,14.40,0.011,
VV 879,5.146700,-13.351700,CET,PG,15.50,0.022,
VV 88,202.745000,19.438100,COM,PG,13.94,0.035,8Zw321
VV 880,5.154550,-34.472100,SCL,PG,15.48,0.007,
VV 881,5.492700,22.411800,AND,PG,14.34,0.057,Arp 65
VV 882,5.495000,41.799400,AND,PG,15.60,0.015,5Zw015
VV 883,5.632100,-19.665550,CET,PG,16.38,0.013,
VV 884,5.637900,-22.302800,CET,PG,15.50,0.015,
VV 885,5.660650,-24.126700,CET,PG,15.00,0.004,
VV 886,5.957900,-3.065300,PSC,PG,15.50,0.010,
VV 887,6.138300,-11.500300,CET,PG,16.00,0.043,
VV 888,6.295200,6.492200,PSC,PG,14.90,0.006,
VV 889,6.434950,-8.419450,CET,PG,14.50,0.003,
VV 89,258.288550,59.327950,DRA,PG,14.30,0.013,Arp 32
VV 890,6.782100,-0.840550,CET,PG,17.00,0.003,
VV 891,6.804200,24.176700,AND,PG,14.53,0.030,
VV 892,7.082900,3.386400,PSC,PG,14.70,0.017,
VV 893,7.282100,-15.851100,CET,PG,13.00,0.022,
VV 894,7.313350,2.869050,PSC,PG,12.77,0.024,
VV 895,7.356050,30.558300,AND,PG,14.80,0.003,4Zw023
VV 896,7.359150,17.482650,PSC,PG,17.00,0.006,
VV 897,7.637500,-11.403600,CET,PG,15.00,0.025,
VV 898,7.783700,-3.068300,CET,PG,15.00,0.020,
VV 899,7.872900,8.400600,PSC,PG,15.00,0.001,
VV 9,122.811650,25.193200,CNC,PG,13.31,0.030,Arp 82
VV 90,240.535000,15.694600,HER,PG,14.60,0.005,
VV 900,7.937500,-5.153300,CET,PG,13.17,0.045,Arp 19
VV 901,8.200800,-18.587800,CET,PG,15.57,0.015,
VV 902,8.484800,7.273750,PSC,PG,15.00,0.014,
VV 903,8.500000,-34.276950,SCL,PG,15.13,0.002,
VV 904,8.830400,3.411250,PSC,PG,15.24,0.062,
VV 905,8.905800,-24.398900,CET,PG,16.22,0.025,
VV 906,9.109600,-28.298100,SCL,PG,15.50,0.015,
VV 907,9.217100,23.988500,AND,PG,13.30,0.006,Arp 282
VV 908,9.381300,-17.942800,CET,PG,15.00,0.015,
VV 909,9.611300,-0.012200,CET,PG,15.50,0.018,
VV 91,240.508300,15.677200,HER,PG,16.00,0.005,
VV 910,9.653800,-15.423900,CET,PG,14.50,0.015,
VV 911,9.748950,-9.008600,CET,PG,12.50,0.013,Arp 127
VV 912,9.772500,-43.080300,PHE,PG,17.00,0.020,
VV 913,9.785800,-14.171400,CET,PG,13.10,0.050,8Zw034;IC 39
VV 914,9.851200,4.566100,PSC,PG,15.18,0.020,
VV 915,10.592500,29.670550,AND,PG,13.94,0.056,
VV 916,10.709600,-36.873900,SCL,PG,14.88,0.025,
VV 917,11.331700,-3.693300,CET,PG,15.00,0.015,
VV 918,11.512900,-11.510300,CET,PG,14.18,0.050,
VV 919,11.600800,-13.442200,CET,PG,13.75,0.033,Arp 230
VV 92,240.536200,15.710800,HER,PG,17.50,0.007,
VV 920,12.123950,1.355850,CET,PG,14.60,0.015,
VV 921,12.494600,-12.304700,CET,PG,15.00,0.020,
VV 922,13.124600,24.350300,AND,PG,14.23,0.043,
VV 923,13.577500,-23.552650,CET,PG,15.27,0.013,
VV 924,13.673700,24.869700,PSC,PG,15.36,0.015,
VV 925,13.767500,-23.525000,CET,PG,15.70,0.028,
VV 926,14.142500,34.610800,AND,PG,16.00,0.007,
VV 927,14.164600,34.593600,AND,PG,15.00,0.010,
VV 928,14.415800,43.796350,AND,PG,13.80,0.010,5Zw042
VV 929,14.632450,22.322650,PSC,PG,15.50,0.022,
VV 93,26.754200,12.403100,ARI,PG,14.52,0.035,
VV 930,14.853100,-4.799600,CET,PG,14.50,0.013,Arp 121
VV 931,15.002100,-4.926900,CET,PG,14.80,0.020,
VV 932,15.279150,-26.068200,SCL,PG,15.55,0.020,
VV 933,15.397100,-5.975800,CET,PG,15.00,0.022,
VV 934,15.595800,-4.508600,CET,PG,14.50,0.025,
VV 935,17.212050,-15.407050,CET,PG,13.65,0.004,
VV 936,17.217900,32.099700,PSC,PG,15.04,0.013,
VV 937,17.325000,2.204400,CET,PG,16.30,0.015,
VV 938,17.824350,33.113350,PSC,PG,14.50,0.002,4Zw039
VV 939,18.183750,15.705850,PSC,PG,15.30,0.004,
VV 94,34.210000,37.353100,AND,PG,15.00,0.010,
VV 940,18.462500,13.271700,PSC,PG,14.76,0.022,
VV 941,18.604600,34.057500,AND,PG,15.70,0.020,
VV 942,18.706050,-0.494700,CET,PG,14.70,0.003,
VV 943,18.988300,5.177800,PSC,PG,13.55,0.048,Arp 164
VV 944,19.412900,43.648100,AND,PG,14.58,0.030,5Zw061
VV 945,19.440000,-12.005300,CET,PG,15.00,0.020,
VV 946,19.760850,-17.041950,CET,PG,14.00,0.036,
VV 947,19.893150,32.178350,PSC,PG,16.00,0.007,
VV 948,19.983950,3.413600,PSC,PG,12.37,0.089,Arp 227
VV 949,19.983300,12.345000,PSC,PG,15.60,nan,Arp 48
VV 95,156.275000,17.145000,LEO,PG,11.73,0.125,Arp 263
VV 950,20.197700,-8.489750,CET,PG,16.50,0.005,
VV 951,20.311850,40.478750,AND,PG,13.70,0.044,
VV 952,20.305000,6.445300,PSC,PG,16.00,0.010,
VV 953,20.319600,-0.544700,CET,PG,14.01,0.040,Arp 67
VV 954,20.505800,37.400600,AND,PG,14.10,0.040,
VV 955,20.796200,-17.524200,CET,PG,15.96,0.010,
VV 956,20.907900,34.569700,AND,PG,15.10,0.025,2Zw002;1Zw004
VV 957,20.943800,20.839200,PSC,PG,15.70,0.010,
VV 958,20.954200,7.776700,PSC,PG,15.60,0.013,
VV 959,20.981450,-35.067500,SCL,PG,14.76,0.011,
VV 96,38.906700,37.641700,AND,PG,13.03,0.058,
VV 960,21.340400,-18.163900,CET,PG,14.20,0.037,
VV 961,21.379200,7.993300,PSC,PG,15.60,0.020,
VV 962,21.426700,-18.209200,CET,PG,15.00,0.013,
VV 963,21.499800,-1.342950,CET,PG,13.16,0.008,Arp 308
VV 964,21.653950,36.444300,AND,PG,16.00,0.005,
VV 965,21.771300,-35.606700,SCL,PG,15.00,0.007,
VV 966,22.094600,-43.537800,PHE,PG,15.00,0.037,
VV 967,22.500000,40.973600,AND,PG,13.94,0.052,
VV 968,22.979200,17.585000,PSC,PG,15.60,0.033,
VV 969,23.091650,-7.870450,CET,PG,15.55,0.023,
VV 97,154.295400,-3.498300,SEX,PG,13.00,0.058,
VV 970,23.223300,-14.812200,CET,PG,14.00,0.025,
VV 971,23.224200,-12.191400,CET,PG,13.71,0.035,
VV 972,23.521650,-1.053900,CET,PG,14.38,0.049,
VV 973,24.248300,42.321900,AND,PG,13.92,0.025,5Zw081
VV 974,24.320000,28.890800,TRI,PG,14.42,0.020,
VV 975,24.585800,-9.856900,CET,PG,15.00,0.013,
VV 976,24.995400,-14.865000,CET,PG,14.50,0.020,
VV 977,25.096000,-7.908450,CET,PG,16.00,0.024,
VV 978,25.469800,-4.883900,CET,PG,15.50,0.012,
VV 979,25.757500,13.641700,PSC,PG,12.02,0.207,
VV 98,221.259200,-13.947200,LIB,PG,14.96,0.043,
VV 980,25.892500,28.956400,TRI,PG,15.40,0.010,5Zw096
VV 981,25.941200,4.221100,PSC,PG,13.61,0.037,
VV 982,26.147100,37.696700,AND,PG,13.88,0.020,5Zw098
VV 983,26.556450,-5.866950,CET,PG,16.00,0.005,
VV 984,26.736700,34.772500,TRI,PG,15.20,0.015,5Zw106
VV 985,26.940450,-21.834050,CET,PG,15.00,0.003,
VV 986,27.377900,-27.081100,FOR,PG,14.08,0.033,
VV 987,27.781200,-2.757800,CET,PG,16.00,0.020,
VV 988,27.794600,-12.516100,CET,PG,14.50,0.018,
VV 989,27.826200,-4.055800,CET,PG,13.90,0.168,Arp 75
VV 99,208.892700,-5.973050,VIR,PG,14.50,0.004,
VV 990,27.871200,36.065300,AND,PG,14.50,0.022,
VV 991,27.982900,-5.500550,CET,PG,15.00,0.049,
VV 992,28.175200,36.148900,AND,PG,13.70,0.055,5Zw134
VV 993,28.843300,-9.028100,CET,PG,15.00,0.020,
VV 994,29.710800,-9.587200,CET,PG,14.50,0.028,
VV 995,29.819800,18.980700,ARI,PG,11.09,0.058,Arp 78
VV 996,29.960200,-6.963350,CET,PG,14.66,0.247,
VV 997,30.103100,-1.551250,CET,PG,15.00,0.007,
VV 998,30.146700,28.225300,TRI,PG,14.60,0.045,5Zw164
VV 999,30.568750,-7.004150,CET,PG,16.00,0.017,
